alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
han-il-kwan-san-francisco,"[{'alias': 'korean', 'title': 'Korean'}]","{'latitude': 37.77675, 'longitude': -122.4783}",(415) 752-4447,4082.9934797998562,eBxkmr-hJ2KgpZQzEO3ArQ,https://s3-media1.fl.yelpcdn.com/bphoto/4oWPvCLkLh8P1nWCo4qlYg/o.jpg,False,"{'address1': '1802 Balboa St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['1802 Balboa St', 'San Francisco, CA 94121']}",Han Il Kwan,+14157524447,$$,4.0,1603,['delivery'],https://www.yelp.com/biz/han-il-kwan-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
the-rotunda-san-francisco-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tea', 'title': 'Tea Rooms'}]","{'latitude': 37.7874117371449, 'longitude': -122.40635645157}",(415) 249-2720,3960.491425180428,QhXJqmPoR6jyCf44ck7Sxg,https://s3-media1.fl.yelpcdn.com/bphoto/FFAhOWo0oLxQlNfLyFonaQ/o.jpg,False,"{'address1': '150 Stockton St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['150 Stockton St', 'San Francisco, CA 94108']}",The Rotunda,+14152492720,$$$,4.0,1681,['delivery'],https://www.yelp.com/biz/the-rotunda-san-francisco-2?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
birdsong-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.7793175, 'longitude': -122.4105235}",(415) 369-9161,3078.2947913539338,XVPiXV_TPivnr9szB5kc-A,https://s3-media2.fl.yelpcdn.com/bphoto/U5QMHDkquFoHFcIi6BTTyg/o.jpg,False,"{'address1': '1085 Mission St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['1085 Mission St', 'San Francisco, CA 94103']}",Birdsong,+14153699161,$$$$,4.5,246,[],https://www.yelp.com/biz/birdsong-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
sugarhill-kitchen-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 37.80087, 'longitude': -122.42541}",(415) 292-2368,4548.911667027999,m0l7ZrOIJWfMTS-R36Z5Ng,https://s3-media4.fl.yelpcdn.com/bphoto/dFUdYPqdLKDluD_pPNIVqg/o.jpg,False,"{'address1': '1449 Lombard St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['1449 Lombard St', 'San Francisco, CA 94123']}",Sugarhill Kitchen,+14152922368,$$,4.0,83,['delivery'],https://www.yelp.com/biz/sugarhill-kitchen-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
media-noche-san-francisco-4,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 37.76002, 'longitude': -122.42076}",(415) 655-3904,1380.9934073228526,dw9ZhP-JVFjc4rOadLO1Gg,https://s3-media4.fl.yelpcdn.com/bphoto/QvZ9gl3xap3Cc21E1d3bTw/o.jpg,False,"{'address1': '3465 19th St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3465 19th St', 'San Francisco, CA 94110']}",Media Noche,+14156553904,$$,4.0,373,[],https://www.yelp.com/biz/media-noche-san-francisco-4?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
saigon-sandwich-san-francisco,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 37.7831519576568, 'longitude': -122.417318022037}",(415) 474-5698,2991.557987577475,hqQoVK0vadOX7_4gN1sh3g,https://s3-media3.fl.yelpcdn.com/bphoto/lE_HHijKAKt08JIeRHVh7w/o.jpg,False,"{'address1': '560 Larkin St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['560 Larkin St', 'San Francisco, CA 94102']}",Saigon Sandwich,+14154745698,$,4.5,3264,['delivery'],https://www.yelp.com/biz/saigon-sandwich-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
boiling-hot-pot-san-francisco,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'latitude': 37.7806682, 'longitude': -122.4786992}",(415) 221-1188,4315.577126066169,Y43L1WlyrpDWVwAj6NF-VA,https://s3-media1.fl.yelpcdn.com/bphoto/p7jY9j7-XFYVgznGN9Sy3g/o.jpg,False,"{'address1': '5512 Geary Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['5512 Geary Blvd', 'San Francisco, CA 94121']}",Boiling Hot Pot,+14152211188,$$,4.5,918,[],https://www.yelp.com/biz/boiling-hot-pot-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
mission-street-oyster-bar-and-seafood-restaurant-san-francisco,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]","{'latitude': 37.76057, 'longitude': -122.41954}",(415) 621-6987,1485.254885446321,Wpu06GbaMorLXfbN5s0spg,https://s3-media4.fl.yelpcdn.com/bphoto/gvh5VKcpj4gwxNAs61pJtA/o.jpg,False,"{'address1': '2282 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2282 Mission St', 'San Francisco, CA 94110']}",Mission Street Oyster Bar & Seafood Restaurant,+14156216987,$$,4.0,589,"['delivery', 'restaurant_reservation']",https://www.yelp.com/biz/mission-street-oyster-bar-and-seafood-restaurant-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
lupa-trattoria-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.75102, 'longitude': -122.43452}",(415) 282-5872,1104.5226373296064,0COxcLD-42ecMqBYyoUfyQ,https://s3-media4.fl.yelpcdn.com/bphoto/kFcK4tF0uzPwH8_Y8YO95Q/o.jpg,False,"{'address1': '4109 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4109 24th St', 'San Francisco, CA 94114']}",Lupa Trattoria,+14152825872,$$,4.0,634,['delivery'],https://www.yelp.com/biz/lupa-trattoria-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
mamas-on-washington-square-san-francisco,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.801606, 'longitude': -122.409599}",(415) 362-6421,5104.4332229025,MvAo0hj9FXOeNL5PwBZ0fQ,https://s3-media1.fl.yelpcdn.com/bphoto/-DwXNu-oyq6ojmn8DsMfdg/o.jpg,False,"{'address1': '1701 Stockton St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['1701 Stockton St', 'San Francisco, CA 94133']}",Mama's On Washington Square,+14153626421,$$,4.0,4254,['pickup'],https://www.yelp.com/biz/mamas-on-washington-square-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
blue-plate-san-francisco,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 37.74523, 'longitude': -122.42033}",(415) 282-6777,2240.754392502849,rxY7canIJeXtICb6lprUcQ,https://s3-media2.fl.yelpcdn.com/bphoto/5iaI4aBsGYRaaRE1V4e8-w/o.jpg,False,"{'address1': '3218 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3218 Mission St', 'San Francisco, CA 94110']}",Blue Plate,+14152826777,$$$,4.0,1424,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/blue-plate-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
piccino-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 37.75762, 'longitude': -122.38992}",(415) 824-4224,4106.66072280007,i2VhtC1JkV_sZOA4urd1ng,https://s3-media3.fl.yelpcdn.com/bphoto/Vvo-defUrZmH4hs7vrsfUw/o.jpg,False,"{'address1': '1001 Minnesota St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['1001 Minnesota St', 'San Francisco, CA 94107']}",Piccino,+14158244224,$$,4.0,1410,['delivery'],https://www.yelp.com/biz/piccino-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
the-monks-kettle-san-francisco,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 37.7647290879634, 'longitude': -122.42297490884}",(415) 865-9523,1258.5167351110315,g2ktKLz4rNTi8T5WUEUYuw,https://s3-media1.fl.yelpcdn.com/bphoto/dH6xyaBjuIEIzPMAw4_27g/o.jpg,False,"{'address1': '3141 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3141 16th St', 'San Francisco, CA 94103']}",The Monk's Kettle,+14158659523,$$,4.0,2187,"['delivery', 'pickup']",https://www.yelp.com/biz/the-monks-kettle-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
aria-korean-street-food-san-francisco,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 37.78655, 'longitude': -122.41795}",(415) 292-6914,3283.920698230426,KA-P3d2NcbJy5SQN-vCzPA,https://s3-media2.fl.yelpcdn.com/bphoto/mds9XNCBtfpBVglUt0ducw/o.jpg,False,"{'address1': '932 Larkin St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['932 Larkin St', 'San Francisco, CA 94109']}",Aria Korean Street Food,+14152926914,$$,4.0,752,"['delivery', 'pickup']",https://www.yelp.com/biz/aria-korean-street-food-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
muraccis-japanese-curry-and-grill-san-francisco,"[{'alias': 'japacurry', 'title': 'Japanese Curry'}]","{'latitude': 37.791036, 'longitude': -122.404233}",(415) 773-1101,4386.985758657884,7qK2Gwu0afQMtYFSJvvCqQ,https://s3-media3.fl.yelpcdn.com/bphoto/pqGATapVx1nBqX1pVyQDKA/o.jpg,False,"{'address1': '307 Kearny St', 'address2': 'Ste 204', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['307 Kearny St', 'Ste 204', 'San Francisco, CA 94108']}",Muracci's Japanese Curry & Grill,+14157731101,$$,4.0,1718,['pickup'],https://www.yelp.com/biz/muraccis-japanese-curry-and-grill-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
the-alembic-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 37.769371, 'longitude': -122.451176}",(415) 666-0822,1601.1315020600518,f8fYPWuRB4o225YjPEjq8w,https://s3-media2.fl.yelpcdn.com/bphoto/wapDPGGbJBMTzSG8PmCMPg/o.jpg,False,"{'address1': '1725 Haight St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1725 Haight St', 'San Francisco, CA 94117']}",The Alembic,+14156660822,$$,4.0,1677,['delivery'],https://www.yelp.com/biz/the-alembic-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
oasis-grill-san-francisco,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 37.7944464239893, 'longitude': -122.396736520868}",(415) 781-0313,5108.368459023457,gBRjRvIfA4fIo6pNebTjuA,https://s3-media3.fl.yelpcdn.com/bphoto/Sg5cz9hi_p6G22TFja2xRA/o.jpg,False,"{'address1': '91 Drumm St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['91 Drumm St', 'San Francisco, CA 94111']}",Oasis Grill,+14157810313,$$,4.0,1248,"['delivery', 'pickup']",https://www.yelp.com/biz/oasis-grill-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
serpentine-san-francisco,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 37.758100271937, 'longitude': -122.38818876502}",(415) 252-2000,4253.761674601215,68-n3xi30GwhEvkElVNgiw,https://s3-media4.fl.yelpcdn.com/bphoto/X6uwLLN9OaZJcCc7LQAcTg/o.jpg,False,"{'address1': '2495 3rd St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['2495 3rd St', 'San Francisco, CA 94107']}",Serpentine,+14152522000,$$,4.0,1523,['delivery'],https://www.yelp.com/biz/serpentine-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
ragazza-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 37.772476, 'longitude': -122.437473}",(415) 255-1133,1290.4133984521532,9acPdpguULGPbChPwpS3aw,https://s3-media1.fl.yelpcdn.com/bphoto/GtHPmSQffPr7zuppDVgh7A/o.jpg,False,"{'address1': '311 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['311 Divisadero St', 'San Francisco, CA 94117']}",Ragazza,+14152551133,$$,4.0,664,['delivery'],https://www.yelp.com/biz/ragazza-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
pizzetta-211-san-francisco,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 37.783684, 'longitude': -122.482974}",(415) 379-9880,4810.639763875178,QOpqNPKpClL48TVVrYobAw,https://s3-media2.fl.yelpcdn.com/bphoto/1uWcAal9dbi2iOvULeLI4w/o.jpg,False,"{'address1': '211 23rd Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94121', 'country': 'US', 'state': 'CA', 'display_address': ['211 23rd Ave', 'San Francisco, CA 94121']}",Pizzetta 211,+14153799880,$$,4.5,1263,['delivery'],https://www.yelp.com/biz/pizzetta-211-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
little-gem-san-francisco-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 37.778, 'longitude': -122.42353}",(415) 914-0501,2205.498502556159,vLC830eWml152kxhrOlaNQ,https://s3-media2.fl.yelpcdn.com/bphoto/tyFFQ9EYLZLSjNsWzweJZw/o.jpg,False,"{'address1': '400 Grove St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['400 Grove St', 'San Francisco, CA 94102']}",Little Gem,+14159140501,$$,3.5,439,['delivery'],https://www.yelp.com/biz/little-gem-san-francisco-3?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
berber-san-francisco-4,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 37.7960663, 'longitude': -122.422201}",(415) 800-7767,4105.931635187673,9BxwybESMtcZsXBO0K-axA,https://s3-media3.fl.yelpcdn.com/bphoto/nL6kgSzEbconRqr9XeAwlQ/o.jpg,False,"{'address1': '1516 Broadway', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1516 Broadway', 'San Francisco, CA 94109']}",Berber,+14158007767,$$,4.5,247,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/berber-san-francisco-4?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
artesano-san-francisco-3,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","{'latitude': 37.786534, 'longitude': -122.450035}",(415) 221-5500,3090.5114248125,GaO_9eTPY0bfyI6pKD29gw,https://s3-media3.fl.yelpcdn.com/bphoto/KYcFQIPUWBBK7yNCkut_YQ/o.jpg,False,"{'address1': '3415 California St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94118', 'country': 'US', 'state': 'CA', 'display_address': ['3415 California St', 'San Francisco, CA 94118']}",Artesano,+14152215500,$$,4.0,360,"['delivery', 'pickup']",https://www.yelp.com/biz/artesano-san-francisco-3?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
credo-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.79217, 'longitude': -122.40202}",(415) 693-0360,4606.040252816923,iXjbvsGyhGttLRaV6shP1g,https://s3-media2.fl.yelpcdn.com/bphoto/ljtW2dCb60NTfuFRPT1y-g/o.jpg,False,"{'address1': '360 Pine St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['360 Pine St', 'San Francisco, CA 94104']}",Credo,+14156930360,$$$,4.0,875,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/credo-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
greens-restaurant-san-francisco-5,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]","{'latitude': 37.8053224, 'longitude': -122.432264}",(415) 771-6222,4953.9811318759175,ssI9ivccrDBT-RH_52fPBQ,https://s3-media3.fl.yelpcdn.com/bphoto/3ZZTHtmY6Sx2lE28CwZmSw/o.jpg,False,"{'address1': '2 Marina Blvd', 'address2': 'Bldg A', 'address3': 'Fort Mason', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2 Marina Blvd', 'Bldg A', 'Fort Mason', 'San Francisco, CA 94123']}",Greens Restaurant,+14157716222,$$$,4.0,2043,"['delivery', 'pickup']",https://www.yelp.com/biz/greens-restaurant-san-francisco-5?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
cotogna-san-francisco,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 37.7975, 'longitude': -122.40336}",(415) 775-8508,5001.406530533412,HVJdo4f_6MxkM_1aCAK3NA,https://s3-media1.fl.yelpcdn.com/bphoto/LkDF_79YmuDrtLYBt2kECA/o.jpg,False,"{'address1': '490 Pacific Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['490 Pacific Ave', 'San Francisco, CA 94133']}",Cotogna,+14157758508,$$$,4.0,1452,['delivery'],https://www.yelp.com/biz/cotogna-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
queens-louisiana-po-boy-cafe-san-francisco,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.806957, 'longitude': -122.40576}",(415) 397-1507,5788.012964230559,52dNr0tRrwpmumm8Ey5EDg,https://s3-media4.fl.yelpcdn.com/bphoto/AbpeNZZ5nkSTQyGdAiAfDg/o.jpg,False,"{'address1': 'Pier 33 N The Embarcadero', 'address2': 'Ste 100', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['Pier 33 N The Embarcadero', 'Ste 100', 'San Francisco, CA 94111']}",Queen's Louisiana Po-Boy Cafe,+14153971507,$$,3.5,625,['pickup'],https://www.yelp.com/biz/queens-louisiana-po-boy-cafe-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
baker-street-bistro-san-francisco,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 37.7981641888618, 'longitude': -122.445950210094}",(415) 931-1475,4248.496462264348,xc9iz3CT9v133LFdjhOZcQ,https://s3-media3.fl.yelpcdn.com/bphoto/UhJj3uBnxLeSQxwNzbbwhQ/o.jpg,False,"{'address1': '2953 Baker St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2953 Baker St', 'San Francisco, CA 94123']}",Baker Street Bistro,+14159311475,$$,4.0,611,['delivery'],https://www.yelp.com/biz/baker-street-bistro-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
walzwerk-san-francisco,"[{'alias': 'german', 'title': 'German'}]","{'latitude': 37.7672658, 'longitude': -122.4175768}",(415) 551-7181,1803.5175363138683,ISCijFt3uO4M7yzclSwEuw,https://s3-media1.fl.yelpcdn.com/bphoto/Rbr-EJhKltQApGdfVeBNgg/o.jpg,False,"{'address1': '381 S Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['381 S Van Ness Ave', 'San Francisco, CA 94103']}",Walzwerk,+14155517181,$$,4.0,988,"['delivery', 'pickup']",https://www.yelp.com/biz/walzwerk-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
pushkin-san-francisco,"[{'alias': 'russian', 'title': 'Russian'}, {'alias': 'ukrainian', 'title': 'Ukrainian'}]","{'latitude': 37.79098, 'longitude': -122.40384}",(415) 901-3434,4399.044792482979,agUov63fwIufCj8t6pCivg,https://s3-media1.fl.yelpcdn.com/bphoto/zWK38e8P-6yzFuCW4nUorQ/o.jpg,False,"{'address1': '380 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['380 Bush St', 'San Francisco, CA 94104']}",Pushkin,+14159013434,$,4.5,185,['delivery'],https://www.yelp.com/biz/pushkin-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
alamo-square-seafood-grill-san-francisco,"[{'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 37.7769876597265, 'longitude': -122.431572659491}",(415) 440-2828,1839.5254115656141,qWpf0lVkmjBAOGmks8tE0w,https://s3-media3.fl.yelpcdn.com/bphoto/2j3wKnGJydbj2iGop0qvMw/o.jpg,False,"{'address1': '803 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['803 Fillmore St', 'San Francisco, CA 94117']}",Alamo Square Seafood Grill,+14154402828,$$,4.0,647,['delivery'],https://www.yelp.com/biz/alamo-square-seafood-grill-san-francisco?adjust_creative=0twhNDc137DaRrS6pAPpog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0twhNDc137DaRrS6pAPpog
